Time (UTC),Open,High,Low,Close,Volume 
2024.01.10 07:55:00,2031.645,2031.765,2031.062,2031.235,0.09838
2024.01.10 08:00:00,2031.252,2032.795,2030.495,2031.565,0.14325
2024.01.10 08:05:00,2031.555,2034.765,2031.505,2034.235,0.16071
2024.01.10 08:10:00,2034.275,2034.635,2032.425,2033.495,0.1215
2024.01.10 08:15:00,2033.415,2034.445,2033.092,2033.435,0.15442
2024.01.10 08:20:00,2033.445,2035.105,2033.335,2034.625,0.09524
2024.01.10 08:25:00,2034.625,2036.175,2034.172,2034.845,0.08799
2024.01.10 08:30:00,2034.795,2034.795,2033.122,2033.565,0.10184
2024.01.10 08:35:00,2033.555,2033.985,2032.715,2032.855,0.06268
2024.01.10 08:40:00,2032.845,2033.525,2032.315,2033.325,0.07491
2024.01.10 08:45:00,2033.345,2034.485,2033.215,2033.745,0.07203
2024.01.10 08:50:00,2033.745,2034.695,2033.065,2034.685,0.07377
2024.01.10 08:55:00,2034.675,2035.795,2034.415,2035.515,0.06568
2024.01.10 09:00:00,2035.485,2035.525,2034.965,2035.175,0.0771
2024.01.10 09:05:00,2035.155,2036.115,2035.155,2035.795,0.13181
2024.01.10 09:10:00,2035.795,2036.375,2035.425,2035.935,0.11133
2024.01.10 09:15:00,2035.955,2036.135,2034.855,2034.945,0.07176
2024.01.10 09:20:00,2034.962,2035.495,2034.935,2035.245,0.05374
2024.01.10 09:25:00,2035.245,2036.015,2035.105,2035.635,0.07114
2024.01.10 09:30:00,2035.645,2035.815,2035.205,2035.725,0.05697
2024.01.10 09:35:00,2035.715,2035.715,2034.875,2035.505,0.06158
2024.01.10 09:40:00,2035.495,2035.725,2035.135,2035.485,0.04719
2024.01.10 09:45:00,2035.465,2035.625,2034.845,2035.545,0.04164
2024.01.10 09:50:00,2035.515,2036.412,2035.425,2035.845,0.15847
2024.01.10 09:55:00,2035.755,2036.195,2035.475,2035.925,0.03237
2024.01.10 10:00:00,2035.955,2040.626,2035.595,2039.265,0.08743
2024.01.10 10:05:00,2039.385,2039.875,2037.385,2037.445,0.11334
2024.01.10 10:10:00,2037.515,2038.055,2036.742,2037.295,0.07212
2024.01.10 10:15:00,2037.265,2037.485,2036.235,2036.385,0.0702
2024.01.10 10:20:00,2036.415,2036.905,2035.985,2036.535,0.05652
2024.01.10 10:25:00,2036.655,2037.445,2036.635,2037.005,0.05076
2024.01.10 10:30:00,2036.965,2036.965,2036.125,2036.542,0.05829
2024.01.10 10:35:00,2036.545,2036.935,2036.425,2036.535,0.02412
2024.01.10 10:40:00,2036.465,2036.605,2035.895,2036.055,0.02097
2024.01.10 10:45:00,2036.065,2036.425,2035.902,2036.235,0.02763
2024.01.10 10:50:00,2036.145,2036.375,2035.785,2035.865,0.02265
2024.01.10 10:55:00,2035.835,2035.975,2034.775,2035.025,0.04053
2024.01.10 11:00:00,2035.045,2035.515,2034.935,2035.175,0.04116
2024.01.10 11:05:00,2035.075,2035.235,2034.705,2034.925,0.02285
2024.01.10 11:10:00,2034.945,2035.245,2034.782,2035.085,0.15341
2024.01.10 11:15:00,2035.062,2035.105,2034.315,2034.822,0.06479
2024.01.10 11:20:00,2034.825,2034.982,2034.232,2034.315,0.07721
2024.01.10 11:25:00,2034.315,2034.315,2033.025,2033.342,0.04785
2024.01.10 11:30:00,2033.325,2033.805,2032.995,2033.685,0.13899
2024.01.10 11:35:00,2033.682,2033.985,2033.185,2033.475,0.09932
2024.01.10 11:40:00,2033.472,2034.675,2033.345,2034.665,0.04626
2024.01.10 11:45:00,2034.635,2034.935,2033.725,2033.805,0.0444
2024.01.10 11:50:00,2033.805,2034.235,2033.245,2033.905,0.07554
2024.01.10 11:55:00,2033.905,2034.545,2033.905,2034.275,0.03876
2024.01.10 12:00:00,2034.255,2034.675,2034.055,2034.675,0.0532
2024.01.10 12:05:00,2034.675,2035.395,2034.445,2034.985,0.06247
2024.01.10 12:10:00,2034.985,2035.565,2034.815,2035.515,0.04362
2024.01.10 12:15:00,2035.555,2035.555,2034.115,2034.185,0.04308
2024.01.10 12:20:00,2034.195,2035.155,2034.175,2035.025,0.04302
2024.01.10 12:25:00,2035.045,2035.905,2034.935,2035.625,0.11501
2024.01.10 12:30:00,2035.655,2035.795,2034.905,2035.075,0.08208
2024.01.10 12:35:00,2035.065,2035.385,2033.985,2033.985,0.0304
2024.01.10 12:40:00,2033.975,2033.985,2032.835,2032.865,0.05823
2024.01.10 12:45:00,2032.925,2032.965,2032.002,2032.095,0.17381
2024.01.10 12:50:00,2032.102,2032.505,2031.955,2032.065,0.12918
2024.01.10 12:55:00,2032.085,2032.385,2031.535,2031.755,0.11602
2024.01.10 13:00:00,2031.775,2031.775,2030.395,2031.475,0.17921
2024.01.10 13:05:00,2031.485,2032.665,2031.302,2031.805,0.10235
2024.01.10 13:10:00,2031.745,2033.165,2031.575,2032.915,0.10044
2024.01.10 13:15:00,2032.915,2034.245,2031.915,2032.125,0.10755
2024.01.10 13:20:00,2032.192,2033.192,2031.542,2032.495,0.14187
2024.01.10 13:25:00,2032.515,2033.795,2031.995,2032.395,0.10593
2024.01.10 13:30:00,2032.365,2032.375,2031.405,2032.112,0.09143
2024.01.10 13:35:00,2032.155,2032.945,2031.472,2031.765,0.15465
2024.01.10 13:40:00,2031.765,2031.995,2030.635,2030.905,0.11315
2024.01.10 13:45:00,2030.865,2031.865,2030.625,2030.995,0.103
2024.01.10 13:50:00,2031.005,2031.715,2030.702,2030.995,0.10627
2024.01.10 13:55:00,2030.995,2031.265,2030.242,2030.495,0.10061
2024.01.10 14:00:00,2030.515,2031.455,2029.872,2031.195,0.22173
2024.01.10 14:05:00,2031.192,2031.495,2030.565,2030.585,0.10594
2024.01.10 14:10:00,2030.565,2030.715,2029.025,2029.965,0.13725
2024.01.10 14:15:00,2029.985,2030.055,2028.895,2030.055,0.21625
2024.01.10 14:20:00,2030.055,2030.555,2029.745,2030.185,0.18575
2024.01.10 14:25:00,2030.185,2030.945,2029.855,2030.555,0.06219
2024.01.10 14:30:00,2030.535,2033.775,2029.535,2031.875,0.29174
2024.01.10 14:35:00,2031.845,2032.975,2031.082,2031.082,0.25792
2024.01.10 14:40:00,2031.125,2031.795,2028.535,2029.845,0.42597
2024.01.10 14:45:00,2029.835,2029.855,2026.642,2027.505,0.42698
2024.01.10 14:50:00,2027.495,2028.765,2027.055,2028.325,0.21261
2024.01.10 14:55:00,2028.335,2028.515,2027.045,2027.595,0.14171
2024.01.10 15:00:00,2027.505,2028.245,2025.045,2025.215,0.34713
2024.01.10 15:05:00,2025.202,2028.185,2025.045,2026.855,0.28942
2024.01.10 15:10:00,2026.825,2027.975,2026.662,2027.035,0.13605
2024.01.10 15:15:00,2027.095,2027.095,2025.555,2026.615,0.09766
2024.01.10 15:20:00,2026.555,2027.215,2025.795,2025.895,0.09977
2024.01.10 15:25:00,2025.815,2026.922,2025.325,2026.435,0.15591
2024.01.10 15:30:00,2026.395,2029.395,2025.922,2029.375,0.20268
2024.01.10 15:35:00,2029.405,2029.405,2027.895,2028.285,0.09067
2024.01.10 15:40:00,2028.185,2030.012,2028.065,2029.785,0.15706
2024.01.10 15:45:00,2029.785,2029.915,2027.875,2028.455,0.11448
2024.01.10 15:50:00,2028.455,2029.205,2026.975,2027.125,0.09357
2024.01.10 15:55:00,2027.165,2028.275,2027.075,2028.105,0.11652
2024.01.10 16:00:00,2028.145,2028.385,2026.745,2027.795,0.13059
2024.01.10 16:05:00,2027.815,2028.715,2027.485,2027.945,0.08907
2024.01.10 16:10:00,2027.925,2028.135,2026.085,2026.185,0.10742
2024.01.10 16:15:00,2026.275,2026.305,2025.555,2025.665,0.13771
2024.01.10 16:20:00,2025.655,2027.235,2025.655,2027.015,0.08331
2024.01.10 16:25:00,2027.095,2027.135,2025.945,2026.245,0.10788
2024.01.10 16:30:00,2026.245,2026.565,2025.015,2025.165,0.06384
2024.01.10 16:35:00,2025.255,2026.175,2024.925,2025.635,0.0518
2024.01.10 16:40:00,2025.575,2026.435,2025.522,2025.755,0.04785
2024.01.10 16:45:00,2025.745,2026.485,2025.665,2026.225,0.05757
2024.01.10 16:50:00,2026.225,2027.455,2025.655,2027.225,0.06733
2024.01.10 16:55:00,2027.225,2028.065,2026.985,2027.245,0.06796
2024.01.10 17:00:00,2027.255,2027.525,2026.225,2027.225,0.07869
2024.01.10 17:05:00,2027.245,2027.965,2027.155,2027.565,0.06988
2024.01.10 17:10:00,2027.565,2027.955,2027.155,2027.655,0.06459
2024.01.10 17:15:00,2027.615,2027.775,2026.685,2027.385,0.04512
2024.01.10 17:20:00,2027.355,2027.425,2026.185,2026.575,0.0642
2024.01.10 17:25:00,2026.645,2026.655,2025.735,2025.835,0.0595
2024.01.10 17:30:00,2025.815,2026.315,2025.585,2025.585,0.03356
2024.01.10 17:35:00,2025.605,2025.955,2024.995,2025.665,0.14527
2024.01.10 17:40:00,2025.685,2025.755,2024.905,2025.555,0.04389
2024.01.10 17:45:00,2025.555,2025.695,2024.885,2025.455,0.04455
2024.01.10 17:50:00,2025.415,2025.575,2022.512,2023.325,0.15578
2024.01.10 17:55:00,2023.345,2024.355,2023.215,2024.235,0.06626
2024.01.10 18:00:00,2024.235,2024.772,2023.505,2023.995,0.17644
2024.01.10 18:05:00,2023.995,2023.995,2023.035,2023.495,0.11151
2024.01.10 18:10:00,2023.495,2024.215,2022.815,2024.095,0.09897
2024.01.10 18:15:00,2024.095,2024.195,2022.735,2022.845,0.08067
2024.01.10 18:20:00,2022.845,2023.135,2021.915,2022.085,0.10419
2024.01.10 18:25:00,2022.085,2023.185,2021.725,2023.165,0.10443
2024.01.10 18:30:00,2023.175,2023.625,2021.545,2022.525,0.08736
2024.01.10 18:35:00,2022.545,2022.705,2022.005,2022.425,0.05577
2024.01.10 18:40:00,2022.415,2022.585,2021.975,2022.195,0.02907
2024.01.10 18:45:00,2022.235,2022.585,2021.955,2022.565,0.04587
2024.01.10 18:50:00,2022.565,2023.185,2022.495,2023.085,0.03966
2024.01.10 18:55:00,2023.075,2023.905,2022.955,2023.905,0.02175
2024.01.10 19:00:00,2023.895,2024.075,2023.195,2023.195,0.0424
2024.01.10 19:05:00,2023.182,2023.185,2020.785,2021.102,0.04538
2024.01.10 19:10:00,2021.122,2021.795,2021.122,2021.295,0.05908
2024.01.10 19:15:00,2021.355,2021.815,2020.692,2021.735,0.0936
2024.01.10 19:20:00,2021.735,2021.775,2021.302,2021.732,0.08317
2024.01.10 19:25:00,2021.755,2023.065,2021.722,2022.852,0.08292
2024.01.10 19:30:00,2022.865,2023.945,2022.702,2023.895,0.10834
2024.01.10 19:35:00,2023.875,2023.875,2023.395,2023.782,0.02676
2024.01.10 19:40:00,2023.785,2024.525,2023.782,2024.095,0.03336
2024.01.10 19:45:00,2024.145,2024.285,2023.735,2024.075,0.03591
2024.01.10 19:50:00,2024.075,2024.605,2024.075,2024.495,0.05442
2024.01.10 19:55:00,2024.495,2024.665,2024.115,2024.225,0.04512
2024.01.10 20:00:00,2024.205,2025.225,2024.205,2024.675,0.05465
2024.01.10 20:05:00,2024.725,2025.115,2024.275,2024.295,0.03762
2024.01.10 20:10:00,2024.295,2024.345,2022.445,2023.265,0.05057
2024.01.10 20:15:00,2023.295,2024.535,2022.355,2023.735,0.12555
2024.01.10 20:20:00,2023.755,2023.915,2022.655,2022.875,0.08262
2024.01.10 20:25:00,2022.902,2023.405,2022.765,2023.085,0.06772
2024.01.10 20:30:00,2023.065,2023.945,2022.955,2023.505,0.04893
2024.01.10 20:35:00,2023.515,2024.055,2023.375,2023.665,0.0553
2024.01.10 20:40:00,2023.655,2023.795,2023.155,2023.605,0.05635
2024.01.10 20:45:00,2023.655,2023.715,2022.065,2022.352,0.10329
2024.01.10 20:50:00,2022.335,2022.725,2022.135,2022.725,0.09104
2024.01.10 20:55:00,2022.775,2023.862,2022.585,2023.862,0.1675
2024.01.10 21:00:00,2023.862,2024.125,2023.625,2023.932,0.08003
2024.01.10 21:05:00,2023.892,2024.442,2023.592,2024.325,0.05876
2024.01.10 21:10:00,2024.325,2024.735,2024.075,2024.385,0.0196
2024.01.10 21:15:00,2024.415,2024.515,2024.125,2024.215,0.01647
2024.01.10 21:20:00,2024.185,2024.275,2023.855,2024.275,0.0127
2024.01.10 21:25:00,2024.255,2024.285,2023.725,2023.835,0.00996
2024.01.10 21:30:00,2023.845,2023.905,2023.605,2023.855,0.01836
2024.01.10 21:35:00,2023.805,2023.945,2023.705,2023.945,0.01018
2024.01.10 21:40:00,2023.905,2024.355,2023.905,2024.245,0.01932
2024.01.10 21:45:00,2024.315,2024.315,2023.905,2023.992,0.02707
2024.01.10 21:50:00,2023.992,2024.405,2023.992,2024.405,0.04228
2024.01.10 21:55:00,2024.405,2024.735,2024.405,2024.545,0.04978
2024.01.10 23:00:00,2025.465,2025.576,2024.522,2025.242,0.07904
2024.01.10 23:05:00,2025.356,2026.192,2025.356,2025.796,0.05647
2024.01.10 23:10:00,2025.705,2026.252,2024.995,2026.115,0.04251
2024.01.10 23:15:00,2026.125,2026.286,2025.852,2026.086,0.04455
2024.01.10 23:20:00,2026.086,2026.285,2025.522,2025.735,0.03453
2024.01.10 23:25:00,2025.725,2025.982,2025.622,2025.942,0.03909
2024.01.10 23:30:00,2025.942,2026.892,2025.942,2026.702,0.06198
2024.01.10 23:35:00,2026.695,2026.945,2026.602,2026.915,0.02831
2024.01.10 23:40:00,2026.922,2027.192,2026.575,2026.675,0.06264
2024.01.10 23:45:00,2026.726,2028.265,2026.435,2027.445,0.07515
2024.01.10 23:50:00,2027.475,2027.735,2026.815,2026.995,0.03257
2024.01.10 23:55:00,2027.115,2027.165,2026.795,2026.985,0.01296
2024.01.11 00:00:00,2027.025,2027.865,2026.815,2027.825,0.0425
2024.01.11 00:05:00,2027.786,2027.865,2027.315,2027.415,0.04948
2024.01.11 00:10:00,2027.425,2027.655,2027.135,2027.552,0.04461
2024.01.11 00:15:00,2027.552,2028.125,2027.295,2027.752,0.05271
2024.01.11 00:20:00,2027.746,2027.975,2027.366,2027.372,0.12567
2024.01.11 00:25:00,2027.396,2027.675,2027.106,2027.572,0.06661
2024.01.11 00:30:00,2027.622,2027.915,2027.472,2027.892,0.09595
2024.01.11 00:35:00,2027.866,2027.906,2027.422,2027.622,0.10086
2024.01.11 00:40:00,2027.652,2028.515,2027.622,2028.022,0.12202
2024.01.11 00:45:00,2028.046,2028.232,2027.782,2028.082,0.11512
2024.01.11 00:50:00,2028.102,2028.442,2027.332,2028.322,0.11679
2024.01.11 00:55:00,2028.365,2028.712,2028.182,2028.182,0.14771
2024.01.11 01:00:00,2028.142,2028.782,2027.942,2028.465,0.25329
2024.01.11 01:05:00,2028.432,2028.445,2027.722,2028.255,0.22454
2024.01.11 01:10:00,2028.212,2028.572,2027.942,2028.216,0.23408
2024.01.11 01:15:00,2028.182,2028.716,2027.802,2028.602,0.20897
2024.01.11 01:20:00,2028.606,2029.102,2028.445,2028.485,0.16821
2024.01.11 01:25:00,2028.516,2028.522,2027.922,2028.436,0.15481
2024.01.11 01:30:00,2028.436,2029.106,2028.322,2029.032,0.17061
2024.01.11 01:35:00,2029.032,2029.205,2028.372,2028.602,0.16967
2024.01.11 01:40:00,2028.625,2029.122,2027.322,2027.722,0.17104
2024.01.11 01:45:00,2027.752,2028.985,2027.702,2028.905,0.07451
2024.01.11 01:50:00,2028.875,2030.425,2028.815,2030.125,0.07968
2024.01.11 01:55:00,2030.095,2030.585,2029.785,2029.935,0.0734
2024.01.11 02:00:00,2029.945,2030.292,2029.125,2029.695,0.11252
2024.01.11 02:05:00,2029.805,2030.105,2029.375,2029.455,0.03384
2024.01.11 02:10:00,2029.435,2030.825,2029.175,2030.735,0.13941
2024.01.11 02:15:00,2030.685,2032.165,2030.645,2031.985,0.06527
2024.01.11 02:20:00,2032.045,2032.115,2031.085,2031.555,0.0339
2024.01.11 02:25:00,2031.535,2031.695,2031.425,2031.525,0.01332
2024.01.11 02:30:00,2031.535,2031.765,2031.075,2031.165,0.04134
2024.01.11 02:35:00,2031.085,2031.155,2029.545,2029.775,0.05148
2024.01.11 02:40:00,2029.815,2030.315,2029.505,2030.215,0.0444
2024.01.11 02:45:00,2030.205,2030.315,2029.375,2030.085,0.02472
2024.01.11 02:50:00,2030.075,2030.475,2029.655,2029.755,0.02358
2024.01.11 02:55:00,2029.825,2030.065,2029.545,2029.875,0.01871
2024.01.11 03:00:00,2029.885,2030.155,2029.725,2029.855,0.02808
2024.01.11 03:05:00,2029.865,2030.115,2029.165,2029.345,0.01726
2024.01.11 03:10:00,2029.335,2029.685,2029.085,2029.135,0.05035
2024.01.11 03:15:00,2029.145,2029.245,2028.985,2029.155,0.02802
2024.01.11 03:20:00,2029.185,2029.265,2029.035,2029.055,0.01464
2024.01.11 03:25:00,2029.015,2030.796,2029.015,2029.985,0.05961
2024.01.11 03:30:00,2030.025,2031.116,2029.655,2030.645,0.11612
2024.01.11 03:35:00,2030.605,2031.025,2030.492,2030.675,0.03172
2024.01.11 03:40:00,2030.675,2031.275,2030.535,2031.055,0.02874
2024.01.11 03:45:00,2031.155,2031.185,2030.222,2030.402,0.03834
2024.01.11 03:50:00,2030.402,2031.002,2030.402,2030.762,0.05199
2024.01.11 03:55:00,2030.762,2031.242,2030.602,2031.102,0.04558
2024.01.11 04:00:00,2031.102,2031.682,2031.102,2031.522,0.04833
2024.01.11 04:05:00,2031.522,2032.102,2031.422,2031.722,0.07036
2024.01.11 04:10:00,2031.742,2032.372,2031.482,2032.095,0.06932
2024.01.11 04:15:00,2032.102,2032.342,2031.475,2031.485,0.04608
2024.01.11 04:20:00,2031.502,2032.232,2031.312,2032.082,0.05656
2024.01.11 04:25:00,2032.082,2032.222,2031.762,2031.902,0.0434
2024.01.11 04:30:00,2031.882,2032.002,2031.635,2031.742,0.03154
2024.01.11 04:35:00,2031.845,2032.502,2031.782,2032.412,0.04457
2024.01.11 04:40:00,2032.462,2032.462,2031.745,2031.805,0.01386
2024.01.11 04:45:00,2031.845,2032.106,2031.665,2031.855,0.01068
2024.01.11 04:50:00,2031.875,2032.545,2031.875,2032.445,0.08615
2024.01.11 04:55:00,2032.445,2032.515,2032.212,2032.322,0.08268
2024.01.11 05:00:00,2032.422,2032.772,2031.655,2031.945,0.09532
2024.01.11 05:05:00,2031.966,2032.035,2031.585,2031.915,0.02789
2024.01.11 05:10:00,2031.885,2032.275,2031.315,2031.655,0.03384
2024.01.11 05:15:00,2031.655,2032.765,2031.655,2032.375,0.02326
2024.01.11 05:20:00,2032.335,2032.495,2032.012,2032.225,0.06976
2024.01.11 05:25:00,2032.236,2032.265,2031.625,2032.085,0.02769
2024.01.11 05:30:00,2032.075,2033.642,2032.035,2032.985,0.06445
2024.01.11 05:35:00,2033.022,2033.495,2032.875,2033.205,0.05064
2024.01.11 05:40:00,2033.202,2033.545,2032.945,2033.282,0.03954
2024.01.11 05:45:00,2033.325,2034.302,2033.302,2033.822,0.04605
2024.01.11 05:50:00,2033.825,2034.922,2033.815,2034.215,0.09645
2024.01.11 05:55:00,2034.165,2034.652,2032.705,2033.175,0.07949
2024.01.11 06:00:00,2033.195,2033.395,2032.385,2032.615,0.04411
2024.01.11 06:05:00,2032.605,2033.345,2032.555,2033.335,0.02757
2024.01.11 06:10:00,2033.345,2035.322,2033.345,2034.455,0.13378
2024.01.11 06:15:00,2034.475,2034.655,2032.935,2033.585,0.05208
2024.01.11 06:20:00,2033.605,2033.945,2033.295,2033.865,0.0204
2024.01.11 06:25:00,2033.915,2034.915,2033.775,2034.735,0.04304
2024.01.11 06:30:00,2034.685,2034.995,2034.395,2034.905,0.04609
2024.01.11 06:35:00,2034.885,2035.392,2034.055,2034.095,0.09364
2024.01.11 06:40:00,2034.075,2035.245,2034.065,2034.345,0.03678
2024.01.11 06:45:00,2034.345,2034.625,2034.045,2034.375,0.0342
2024.01.11 06:50:00,2034.385,2034.745,2034.115,2034.545,0.0262
2024.01.11 06:55:00,2034.555,2034.595,2033.775,2034.235,0.03189
2024.01.11 07:00:00,2034.215,2034.555,2033.895,2034.342,0.09173
2024.01.11 07:05:00,2034.342,2034.782,2034.302,2034.782,0.07196
2024.01.11 07:10:00,2034.805,2035.215,2034.685,2035.015,0.0613
2024.01.11 07:15:00,2034.935,2035.325,2034.352,2034.415,0.11783
2024.01.11 07:20:00,2034.435,2035.295,2034.222,2034.815,0.08031
2024.01.11 07:25:00,2034.795,2035.962,2034.795,2035.285,0.17419
2024.01.11 07:30:00,2035.302,2035.505,2034.105,2034.665,0.06201
2024.01.11 07:35:00,2034.625,2034.852,2034.235,2034.822,0.09342
2024.01.11 07:40:00,2034.822,2035.405,2034.582,2035.085,0.13516
2024.01.11 07:45:00,2035.082,2035.485,2034.735,2034.742,0.04839
2024.01.11 07:50:00,2034.605,2034.855,2034.305,2034.735,0.06609
2024.01.11 07:55:00,2034.715,2034.865,2034.055,2034.105,0.06042
2024.01.11 08:00:00,2034.105,2034.215,2032.855,2032.865,0.11864
2024.01.11 08:05:00,2032.865,2032.865,2031.785,2032.495,0.09499
2024.01.11 08:10:00,2032.515,2034.115,2032.515,2033.135,0.09911
2024.01.11 08:15:00,2033.145,2033.165,2031.965,2032.085,0.07571
2024.01.11 08:20:00,2032.095,2033.145,2031.965,2032.945,0.12473
2024.01.11 08:25:00,2032.925,2033.805,2032.775,2033.625,0.1382
2024.01.11 08:30:00,2033.685,2034.002,2033.045,2033.355,0.05126
2024.01.11 08:35:00,2033.375,2033.475,2032.885,2032.925,0.03801
2024.01.11 08:40:00,2032.965,2032.965,2032.005,2032.435,0.12018
2024.01.11 08:45:00,2032.405,2032.695,2031.542,2031.845,0.09533
2024.01.11 08:50:00,2031.845,2032.155,2031.025,2031.025,0.0639
2024.01.11 08:55:00,2031.025,2031.435,2030.595,2031.045,0.0765
2024.01.11 09:00:00,2031.045,2031.575,2030.515,2031.315,0.14735
2024.01.11 09:05:00,2031.305,2032.172,2030.655,2032.172,0.15022
2024.01.11 09:10:00,2032.172,2032.535,2031.632,2032.162,0.2011
2024.01.11 09:15:00,2032.195,2032.525,2031.635,2031.655,0.12085
2024.01.11 09:20:00,2031.645,2031.805,2031.255,2031.465,0.04278
2024.01.11 09:25:00,2031.435,2031.485,2031.045,2031.075,0.13775
2024.01.11 09:30:00,2031.075,2031.125,2030.445,2031.075,0.23245
2024.01.11 09:35:00,2031.072,2032.125,2030.942,2031.855,0.25256
2024.01.11 09:40:00,2031.865,2032.435,2031.645,2031.945,0.25644
2024.01.11 09:45:00,2031.935,2032.405,2031.712,2032.195,0.23976
2024.01.11 09:50:00,2032.195,2032.665,2031.945,2032.235,0.08337
2024.01.11 09:55:00,2032.265,2032.405,2031.525,2031.525,0.02267
2024.01.11 10:00:00,2031.635,2031.665,2030.715,2031.005,0.05859
2024.01.11 10:05:00,2031.025,2031.525,2030.995,2031.215,0.04476
2024.01.11 10:10:00,2031.215,2031.525,2030.855,2031.445,0.07398
2024.01.11 10:15:00,2031.455,2031.552,2030.942,2031.472,0.18349
2024.01.11 10:20:00,2031.475,2032.472,2031.342,2032.345,0.11001
2024.01.11 10:25:00,2032.355,2032.472,2032.012,2032.205,0.1266
2024.01.11 10:30:00,2032.205,2032.712,2032.052,2032.385,0.09303
2024.01.11 10:35:00,2032.405,2032.715,2032.025,2032.505,0.03276
2024.01.11 10:40:00,2032.535,2032.925,2031.795,2031.885,0.03948
2024.01.11 10:45:00,2031.935,2032.285,2031.765,2032.055,0.04167
2024.01.11 10:50:00,2032.045,2032.295,2031.795,2031.855,0.01794
2024.01.11 10:55:00,2031.805,2032.295,2031.622,2032.295,0.02597
2024.01.11 11:00:00,2032.265,2032.545,2031.605,2032.535,0.19873
2024.01.11 11:05:00,2032.532,2032.842,2032.055,2032.435,0.08154
2024.01.11 11:10:00,2032.425,2032.795,2032.095,2032.585,0.04479
2024.01.11 11:15:00,2032.565,2032.855,2032.335,2032.565,0.03477
2024.01.11 11:20:00,2032.545,2033.445,2032.455,2033.355,0.04728
2024.01.11 11:25:00,2033.345,2034,2033.305,2034,0.03691
2024.01.11 11:30:00,2034,2034,2033.405,2033.405,0.02313
2024.01.11 11:35:00,2033.405,2033.745,2033.325,2033.415,0.03708
2024.01.11 11:40:00,2033.425,2034.472,2033.415,2033.965,0.06599
2024.01.11 11:45:00,2033.985,2034.295,2033.745,2033.825,0.01756
2024.01.11 11:50:00,2033.805,2034.315,2033.705,2034.215,0.01698
2024.01.11 11:55:00,2034.275,2034.615,2034.095,2034.525,0.0288
2024.01.11 12:00:00,2034.595,2035.245,2034.245,2034.265,0.04913
2024.01.11 12:05:00,2034.245,2034.745,2034.185,2034.545,0.033
2024.01.11 12:10:00,2034.465,2034.585,2033.115,2033.565,0.05895
2024.01.11 12:15:00,2033.565,2033.915,2033.022,2033.285,0.08684
2024.01.11 12:20:00,2033.292,2033.822,2033.122,2033.435,0.14797
2024.01.11 12:25:00,2033.435,2033.972,2033.195,2033.905,0.09454
2024.01.11 12:30:00,2033.945,2034.585,2033.765,2034.035,0.04163
2024.01.11 12:35:00,2034.015,2034.265,2033.535,2033.645,0.02976
2024.01.11 12:40:00,2033.625,2034.365,2033.525,2033.815,0.06618
2024.01.11 12:45:00,2033.835,2034.005,2033.335,2033.625,0.07164
2024.01.11 12:50:00,2033.615,2033.645,2033.045,2033.292,0.0585
2024.01.11 12:55:00,2033.315,2033.465,2031.815,2032.655,0.05676
2024.01.11 13:00:00,2032.665,2034.585,2032.355,2033.755,0.10151
2024.01.11 13:05:00,2033.835,2035.055,2033.585,2034.782,0.08568
2024.01.11 13:10:00,2034.795,2035.022,2033.655,2034.035,0.43553
2024.01.11 13:15:00,2034.085,2035.032,2033.995,2033.995,0.1294
2024.01.11 13:20:00,2033.985,2039.815,2033.715,2039.165,0.24757
2024.01.11 13:25:00,2039.185,2039.615,2037.195,2038.035,0.53435
2024.01.11 13:30:00,2037.935,2047.166,2025.315,2032.742,0.93518
2024.01.11 13:35:00,2032.742,2036.195,2028.945,2030.615,0.61907
2024.01.11 13:40:00,2030.585,2033.335,2029.315,2030.975,0.81077
2024.01.11 13:45:00,2031.015,2033.485,2027.235,2028.875,0.53316
2024.01.11 13:50:00,2028.875,2030.626,2027.742,2028.785,0.35438
2024.01.11 13:55:00,2028.865,2030.195,2027.845,2029.625,0.35166
2024.01.11 14:00:00,2029.675,2029.965,2027.645,2028.175,0.38818
2024.01.11 14:05:00,2028.105,2028.625,2025.102,2026.925,0.46663
2024.01.11 14:10:00,2026.885,2031.005,2026.565,2030.515,0.2837
2024.01.11 14:15:00,2030.565,2032.935,2029.315,2030.495,0.25869
2024.01.11 14:20:00,2030.475,2030.925,2028.015,2029.002,0.49841
2024.01.11 14:25:00,2029.005,2031.025,2028.792,2029.715,0.47823
2024.01.11 14:30:00,2029.715,2032.405,2028.745,2031.705,0.65469
2024.01.11 14:35:00,2031.712,2035.115,2031.712,2032.155,0.93034
2024.01.11 14:40:00,2032.075,2032.835,2028.195,2029.825,0.71433
2024.01.11 14:45:00,2029.795,2030.375,2027.402,2028.395,0.53009
2024.01.11 14:50:00,2028.465,2030.395,2028.202,2029.485,0.49827
2024.01.11 14:55:00,2029.575,2032.125,2029.365,2029.925,0.23117
2024.01.11 15:00:00,2029.925,2029.995,2026.935,2027.335,0.27818
2024.01.11 15:05:00,2027.385,2029.165,2026.965,2028.035,0.29237
2024.01.11 15:10:00,2028.055,2028.935,2025.422,2026.072,0.48756
2024.01.11 15:15:00,2026.095,2028.555,2025.872,2028.475,0.35185
2024.01.11 15:20:00,2028.485,2030.585,2027.385,2029.515,0.26829
2024.01.11 15:25:00,2029.505,2031.105,2029.225,2031.105,0.22965
2024.01.11 15:30:00,2031.045,2033.235,2030.002,2030.355,0.28026
